A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,F_x,F_y,G_x,G_y,H_x,H_y,K_x,K_y,L_x,L_y,M_x,M_y,P_0_x,P_0_y,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7-0.036495,-0.023044,0,0,0.057345,0.016612,0.013265,-0.002586,-0.011577,0.00022685,0.096181,0.0369,0.064754,0.037247,0.044102,0.013207,-0.069305,-0.10092,-0.084303,-0.10063,0.00022277,-0.10902,3.122,0.45157,-1.9155,3.1228,0.72535,-2.7189,0.44445
-0.036495,-0.023044,0,0,0.065347,-0.020455,0.012934,-0.0039197,-0.011494,0.0014013,0.10473,-0.0012564,0.073328,-3.539e-05,0.051776,-0.018782,-0.064526,-0.13441,-0.078874,-0.13004,0.00013185,-0.16123,3.0203,-0.016936,-1.9434,2.8457,0.7054,-3.0933,0.029004
-0.036495,-0.023044,0,0,0.065353,-0.020695,0.012927,-0.0039436,-0.011492,0.0014226,0.10473,-0.0014808,0.073326,-0.00027201,0.051786,-0.018989,-0.064476,-0.1347,-0.078815,-0.1303,0.00013373,-0.16164,3.0184,-0.019976,-1.943,2.8439,0.70583,-3.0957,0.02682
-0.036495,-0.023044,0,0,0.065358,-0.020929,0.012919,-0.0039675,-0.011489,0.0014438,0.10473,-0.0016995,0.073324,-0.00050286,0.051795,-0.019192,-0.064426,-0.13499,-0.078759,-0.13056,0.00013548,-0.16204,3.0166,-0.022949,-1.9426,2.8421,0.70626,-3.098,0.024698
-0.036495,-0.023044,0,0,0.065363,-0.021158,0.012912,-0.0039914,-0.011486,0.0014651,0.10473,-0.0019129,0.07332,-0.00072827,0.051803,-0.01939,-0.064378,-0.13526,-0.078703,-0.13081,0.0001371,-0.16242,3.0147,-0.025857,-1.9422,2.8404,0.70669,-3.1002,0.022634
-0.036495,-0.023044,0,0,0.065367,-0.021381,0.012905,-0.0040152,-0.011483,0.0014863,0.10472,-0.0021212,0.073316,-0.00094854,0.051811,-0.019584,-0.064331,-0.13554,-0.078648,-0.13106,0.00013861,-0.16281,3.0129,-0.028705,-1.9418,2.8387,0.70711,-3.1024,0.020625
-0.036495,-0.023044,0,0,0.06537,-0.021599,0.012897,-0.0040391,-0.011481,0.0015076,0.10472,-0.0023248,0.073312,-0.0011639,0.051818,-0.019773,-0.064285,-0.1358,-0.078594,-0.13131,0.00014002,-0.16318,3.011,-0.031496,-1.9415,2.8371,0.70753,-3.1046,0.018668
-0.036495,-0.023044,0,0,0.065373,-0.021813,0.01289,-0.0040629,-0.011478,0.0015288,0.10471,-0.0025239,0.073307,-0.0013747,0.051825,-0.019958,-0.064239,-0.13607,-0.078542,-0.13155,0.00014133,-0.16354,3.0092,-0.034232,-1.9411,2.8355,0.70794,-3.1067,0.016759
-0.036495,-0.023044,0,0,0.065375,-0.022022,0.012882,-0.0040868,-0.011475,0.00155,0.10471,-0.0027186,0.073302,-0.0015811,0.051831,-0.02014,-0.064195,-0.13632,-0.07849,-0.13178,0.00014257,-0.1639,3.0073,-0.036917,-1.9407,2.8339,0.70835,-3.1087,0.014898
-0.036495,-0.023044,0,0,0.065377,-0.022227,0.012875,-0.0041106,-0.011472,0.0015712,0.1047,-0.0029093,0.073296,-0.0017834,0.051837,-0.020318,-0.064151,-0.13658,-0.078439,-0.13201,0.00014372,-0.16425,3.0055,-0.039553,-1.9404,2.8323,0.70875,-3.1107,0.013081
-0.036495,-0.023044,0,0,0.065379,-0.022429,0.012867,-0.0041344,-0.011469,0.0015925,0.1047,-0.0030962,0.07329,-0.0019817,0.051842,-0.020492,-0.064108,-0.13682,-0.078389,-0.13224,0.00014481,-0.1646,3.0036,-0.042143,-1.94,2.8308,0.70915,-3.1127,0.011305
