theta,y3.122,-0.10902
1.13,-0.29805
1.1282,-0.29814
1.1263,-0.29822
1.1245,-0.29831
1.1226,-0.29839
1.1208,-0.29848
1.1189,-0.29856
1.1171,-0.29865
1.1152,-0.29874
1.1134,-0.29882
1.1116,-0.29891
1.1097,-0.29899
1.1079,-0.29908
1.106,-0.29916
1.1042,-0.29925
1.1023,-0.29933
1.1005,-0.29942
1.0986,-0.2995
1.0968,-0.29959
1.0949,-0.29967
1.0931,-0.29976
1.0912,-0.29984
1.0894,-0.29993
1.0875,-0.30001
1.0857,-0.30009
1.0838,-0.30018
1.082,-0.30026
1.0801,-0.30035
1.0783,-0.30043
1.0764,-0.30051
1.0746,-0.3006
1.0727,-0.30068
1.0709,-0.30077
1.069,-0.30085
1.0672,-0.30093
1.0653,-0.30102
1.0635,-0.3011
1.0616,-0.30118
1.0598,-0.30127
1.0579,-0.30135
1.0561,-0.30143
1.0542,-0.30152
1.0524,-0.3016
1.0505,-0.30168
1.0487,-0.30177
1.0468,-0.30185
1.045,-0.30193
1.0431,-0.30201
1.0413,-0.3021
1.0394,-0.30218
1.0376,-0.30226
1.0357,-0.30234
1.0339,-0.30243
1.032,-0.30251
1.0302,-0.30259
1.0283,-0.30267
1.0265,-0.30275
1.0246,-0.30284
1.0228,-0.30292
1.0209,-0.303
1.0191,-0.30308
1.0172,-0.30316
1.0154,-0.30325
1.0135,-0.30333
1.0117,-0.30341
1.0098,-0.30349
1.008,-0.30357
1.0061,-0.30365
1.0043,-0.30373
1.0024,-0.30381
1.0006,-0.3039
0.99873,-0.30398
0.99688,-0.30406
0.99503,-0.30414
0.99318,-0.30422
0.99133,-0.3043
0.98948,-0.30438
0.98763,-0.30446
0.98578,-0.30454
0.98393,-0.30462
0.98208,-0.3047
0.98023,-0.30478
0.97838,-0.30486
0.97653,-0.30494
0.97468,-0.30502
0.97283,-0.3051
0.97099,-0.30518
0.96914,-0.30526
0.96729,-0.30534
0.96544,-0.30542
0.96359,-0.3055
0.96174,-0.30558
0.95989,-0.30566
0.95804,-0.30574
0.95619,-0.30582
0.95434,-0.3059
0.95249,-0.30598
0.95064,-0.30606
0.94879,-0.30614
0.94694,-0.30621
0.94509,-0.30629
0.94324,-0.30637
0.94139,-0.30645
0.93954,-0.30653
0.93769,-0.30661
0.93584,-0.30669
